base_date,etf_code,etf_name,etf_type,base_index,listing_date,delisting_date,theme
20260709,A462010,TIGER 2차전지소재Fn,일반,FnGuide 2차전지소재 (Price Return) 지수,20230713,,2차전지
20260709,A462330,KODEX 2차전지산업레버리지,레버리지,FnGuide 2차전지 산업 레버리지(2x) 지수,20230704,,2차전지
20260709,A462900,KoAct 바이오헬스케어액티브,일반,iSelect 바이오헬스케어 PR 지수,20230803,,바이오
20260709,A463050,TIME K바이오액티브,일반,KRX 헬스케어,20230817,,바이오
20260709,A463250,TIGER K방산&우주,일반,iSelect K방산&우주,20230725,,방산
20260709,A464600,SOL 자동차소부장Fn,일반,FnGuide 자동차소부장지수(PR),20230822,,반도체
20260709,A464610,SOL 의료기기소부장Fn,일반,FnGuide 의료기기소부장지수(PR),20230822,,반도체
20260709,A465330,RISE 2차전지TOP10,일반,iSelect 2차전지 TOP10 지수(PR),20230912,,2차전지
20260709,A465350,RISE 2차전지TOP10인버스(합성),인버스 1X,iSelect 2차전지 TOP10 인버스 지수(PR),20230912,,2차전지
20260709,A466810,BNK 2차전지양극재,일반,iSelect 2차전지양극재 지수,20231019,,2차전지
20260709,A466920,SOL 조선TOP3플러스,일반,FnGuide 조선TOP3플러스지수(PR),20231005,,조선
20260709,A466930,SOL 자동차TOP3플러스,일반,FnGuide 자동차TOP3플러스지수(PR),20231005,,자동차
20260709,A466940,TIGER 은행고배당플러스TOP10,일반,FnGuide 은행고배당플러스TOP10 지수(시장가격 지수),20231017,,금융
20260709,A469070,RISE AI&로봇,일반,iSelect AI&로봇 지수(시장가격),20231024,,로봇
20260709,A469150,ACE AI반도체TOP3+,일반,FnGuide AI 반도체 TOP3+ 지수,20231017,,반도체
20260709,A469170,ACE 포스코그룹포커스,일반,FnGuide 포스코그룹포커스 지수(시장가격),20231017,,그룹지주
20260709,A469790,KIWOOM 코리아테크TOP10,일반,Solactive K-TechTOP10 Index(PR),20231031,,AI전력인프라
20260709,A470310,UNICORN 생성형AI강소기업액티브,일반,iSelect AI 지수,20231121,,기타
20260709,A471760,TIGER AI반도체핵심공정,일반,iSelect AI반도체핵심공정지수,20231121,,반도체
20260709,A471780,TIGER 코리아테크액티브,일반,KRX 정보기술,20231128,,AI전력인프라
20260709,A471990,KODEX AI반도체핵심장비,일반,iSelect AI 반도체핵심장비 지수,20231121,,반도체
20260709,A472150,TIGER 배당커버드콜액티브,일반,코스피 200 커버드콜 5% OTM 지수(PR 지수),20231212,,배당
20260709,A472720,TRUSTON 주주가치액티브,일반,코스피 200,20231214,,팩터
20260709,A472840,IBK 200,일반,코스피 200,20231221,,코스피대표
20260709,A474590,WON 반도체밸류체인액티브,일반,FnGuide 반도체 밸류체인 (Price Return) 지수,20240116,,반도체
20260709,A475050,ACE KPOP포커스,일반,iSelect K-POP 포커스지수(시장가격),20240130,,엔터
20260709,A475300,SOL 반도체전공정,일반,FnGuide 반도체 전공정 지수(PR),20240214,,반도체
20260709,A475310,SOL 반도체후공정,일반,FnGuide 반도체 후공정 지수(PR),20240214,,반도체
20260709,A475720,RISE 200위클리커버드콜,일반,코스피 200 위클리 커버드콜 ATM 지수,20240305,,배당
20260709,A476000,UNICORN 포스트IPO액티브,일반,iSelect 포스트 IPO 지수,20240227,,기타
20260709,A476260,HANARO 반도체핵심공정주도주,일반,FnGuide 반도체 핵심공정 주도주 지수,20240227,,반도체
20260709,A476850,KoAct 배당성장액티브,일반,코스피지수,20240227,,배당
20260709,A479850,HANARO K-뷰티,일반,FnGuide K-뷰티 지수,20240416,,화장품
20260709,A482030,KoAct 반도체&2차전지핵심소재액티브,일반,iSelect 반도체&2차전지핵심소재 지수,20240514,,반도체
20260709,A483020,KIWOOM 의료AI,일반,FnGuide 의료AI 지수,20240528,,바이오
20260709,A484880,SOL 금융지주플러스고배당,일반,FnGuide 금융지주플러스고배당 지수(PR),20240625,,금융
20260709,A486240,DAISHIN343 AI반도체&인프라액티브,일반,FnGuide AI반도체&인프라 지수,20240618,,반도체
20260709,A487130,KoAct AI인프라액티브,일반,Solactive AI인프라 지수,20240709,,AI전력인프라
20260709,A487240,KODEX AI전력핵심설비,일반,iSelect AI 전력핵심설비 지수(Price Return),20240709,,AI전력인프라
20260709,A487750,BNK 온디바이스AI,일반,FnGuide 온디바이스AI 지수,20240723,,AI전력인프라
20260709,A488080,TIGER 반도체TOP10레버리지,레버리지,FnGuide 반도체TOP10레버리지(2x) 지수(PR),20240723,,반도체
20260709,A488200,KIWOOM K-2차전지북미공급망,일반,Solactive K-Battery North America Supply Chain 지수,20240723,,2차전지
20260709,A488210,KIWOOM K-반도체북미공급망,일반,Solactive K-Semiconductor North America Supply Chain 지수,20240723,,반도체
20260709,A489030,PLUS 고배당주위클리커버드콜,일반,코스피 고배당 위클리 콜매도 ATM 지수,20240813,,배당
20260709,A490480,SOL K방산,일반,KEDI K방산 지수(PR),20241002,,방산
20260709,A491220,PLUS 200TR,일반,코스피 200 TR지수,20240910,,코스피대표
20260709,A491510,파워 K-주주가치액티브,일반,FnGuide K-주주가치 지수,20240924,,팩터
20260709,A491700,HK 200,일반,코스피 200,20240910,,코스피대표
20260709,A491820,HANARO 전력설비투자,일반,iSelect 전력설비투자 지수,20240924,,AI전력인프라
20260709,A494220,UNICORN SK하이닉스밸류체인액티브,일반,FnGuide SK하이닉스밸류체인 지수,20241107,,반도체
20260709,A494310,KODEX 반도체레버리지,레버리지,KRX 반도체 레버리지 지수,20241022,,반도체
20260709,A494330,ACE 라이프자산주주가치액티브,일반,FnGuide 기업가치 지수(시장가격),20241015,,팩터
20260709,A494670,TIGER 조선TOP10,일반,iSelect 조선TOP10 Index(PR),20241022,,조선
20260709,A494890,KODEX 200액티브,일반,코스피 200,20241029,,코스피대표
20260709,A495040,PLUS 코리아밸류업,일반,코리아 밸류업 지수,20241104,,팩터
20260709,A495050,RISE 코리아밸류업,일반,코리아 밸류업 지수,20241104,,팩터
20260709,A495060,TIME 코리아밸류업액티브,일반,코리아 밸류업 지수,20241104,,팩터
20260709,A495230,KoAct 코리아밸류업액티브,일반,코리아 밸류업 지수,20241104,,팩터
20260709,A495330,1Q 코리아밸류업,일반,코리아 밸류업 지수,20241104,,팩터
20260709,A495550,SOL 코리아밸류업TR,일반,코리아 밸류업 TR 지수,20241104,,팩터
20260709,A495750,HANARO 코리아밸류업,일반,코리아 밸류업 지수,20241104,,팩터
20260709,A495850,KODEX 코리아밸류업,일반,코리아 밸류업 지수,20241104,,팩터
20260709,A496080,TIGER 코리아밸류업,일반,코리아 밸류업 지수,20241104,,팩터
20260709,A496090,KIWOOM 코리아밸류업,일반,코리아 밸류업 지수,20241104,,팩터
20260709,A496120,ACE 코리아밸류업,일반,코리아 밸류업 지수,20241104,,팩터
20260709,A496130,TRUSTON 코리아밸류업액티브,일반,코리아 밸류업 지수,20241104,,팩터
20260709,A498050,HANARO 바이오코리아액티브,일반,iSelect K-바이오헬스케어,20241126,,바이오
20260709,A498400,KODEX 200타겟위클리커버드콜,일반,코스피 200 타겟 15% 위클리 커버드콜 지수,20241203,,배당
20260709,A498410,KODEX 금융고배당TOP10타겟위클리커버드콜,일반,코스피 200 금융 고배당 TOP 10 타겟 15% 분배 위클리 커버드콜 지수,20241217,,금융
20260709,A498860,RISE 코리아금융고배당,일반,iSelect 코리아 금융 고배당 지수,20241210,,금융
