base_date,date,etf_code,etf_name,etf_type,base_index,cu_size,listing_date,delisting_date,mktcap,close,ret,nav,disparity,shares_out,num_cu,cu_value
20260709,20260703,A442260,마이티 다이나믹퀀트액티브,일반,코스피 200,40000.0,20221025,,58918.4,46030.0,6.22,45890.93,0.3,1280000.0,32.0,1835637200.0
20260709,20260706,A442260,마이티 다이나믹퀀트액티브,일반,코스피 200,40000.0,20221025,,58304.0,45550.0,-1.04,45611.68,-0.14,1280000.0,32.0,1824467200.0
20260709,20260707,A442260,마이티 다이나믹퀀트액티브,일반,코스피 200,40000.0,20221025,,54668.8,42710.0,-6.24,43152.75,-1.03,1280000.0,32.0,1726110000.0
20260709,20260708,A442260,마이티 다이나믹퀀트액티브,일반,코스피 200,40000.0,20221025,,52454.4,40980.0,-4.05,40846.99,0.33,1280000.0,32.0,1633879600.0
20260709,20260709,A442260,마이티 다이나믹퀀트액티브,일반,코스피 200,40000.0,20221025,,53088.0,41475.0,1.21,41419.26,0.13,1280000.0,32.0,1656770400.0
20260709,20260703,A444200,SOL 코리아메가테크액티브,일반,KEDI 메가테크지수(PR),50000.0,20221018,,630257.5,54805.0,4.37,54544.36,0.48,11500000.0,230.0,2727218000.0
20260709,20260706,A444200,SOL 코리아메가테크액티브,일반,KEDI 메가테크지수(PR),50000.0,20221018,,628608.75,54425.0,-0.69,54173.58,0.46,11550000.0,231.0,2708679000.0
20260709,20260707,A444200,SOL 코리아메가테크액티브,일반,KEDI 메가테크지수(PR),50000.0,20221018,,601188.75,51165.0,-5.99,51482.86,-0.62,11750000.0,235.0,2574143000.0
20260709,20260708,A444200,SOL 코리아메가테크액티브,일반,KEDI 메가테크지수(PR),50000.0,20221018,,567231.25,48275.0,-5.65,48357.45,-0.17,11750000.0,235.0,2417872500.0
20260709,20260709,A444200,SOL 코리아메가테크액티브,일반,KEDI 메가테크지수(PR),50000.0,20221018,,577566.5,48535.0,0.54,48292.22,0.5,11900000.0,238.0,2414611000.0
20260709,20260703,A445150,KODEX 친환경조선해운액티브,일반,FnGuide K-친환경선박 지수,50000.0,20221115,,57541.5,30285.0,0.65,30353.95,-0.23,1900000.0,38.0,1517697500.0
20260709,20260706,A445150,KODEX 친환경조선해운액티브,일반,FnGuide K-친환경선박 지수,50000.0,20221115,,57969.0,30510.0,0.74,30616.1,-0.35,1900000.0,38.0,1530805000.0
20260709,20260707,A445150,KODEX 친환경조선해운액티브,일반,FnGuide K-친환경선박 지수,50000.0,20221115,,55100.0,29000.0,-4.95,29031.48,-0.11,1900000.0,38.0,1451574000.0
20260709,20260708,A445150,KODEX 친환경조선해운액티브,일반,FnGuide K-친환경선박 지수,50000.0,20221115,,52212.0,27480.0,-5.24,27582.46,-0.37,1900000.0,38.0,1379123000.0
20260709,20260709,A445150,KODEX 친환경조선해운액티브,일반,FnGuide K-친환경선박 지수,50000.0,20221115,,50977.0,26830.0,-2.37,26886.56,-0.21,1900000.0,38.0,1344328000.0
20260709,20260703,A445290,KODEX 로봇액티브,일반,iSelect K-로봇테마 지수,50000.0,20221115,,1170924.25,32845.0,1.47,32807.36,0.11,35650000.0,713.0,1640368000.0
20260709,20260706,A445290,KODEX 로봇액티브,일반,iSelect K-로봇테마 지수,50000.0,20221115,,1161655.25,32585.0,-0.79,32688.6,-0.32,35650000.0,713.0,1634430000.0
20260709,20260707,A445290,KODEX 로봇액티브,일반,iSelect K-로봇테마 지수,50000.0,20221115,,1120479.5,31430.0,-3.54,31600.94,-0.54,35650000.0,713.0,1580047000.0
20260709,20260708,A445290,KODEX 로봇액티브,일반,iSelect K-로봇테마 지수,50000.0,20221115,,1062945.0,29900.0,-4.87,29989.94,-0.3,35550000.0,711.0,1499497000.0
20260709,20260709,A445290,KODEX 로봇액티브,일반,iSelect K-로봇테마 지수,50000.0,20221115,,1059390.0,29800.0,-0.33,29790.79,0.03,35550000.0,711.0,1489539500.0
20260709,20260703,A445690,BNK 주주가치액티브,일반,FnGuide 주주가치 지수,50000.0,20221027,,22256.0,34240.0,2.15,34056.06,0.54,650000.0,13.0,1702803000.0
20260709,20260706,A445690,BNK 주주가치액티브,일반,FnGuide 주주가치 지수,50000.0,20221027,,22252.75,34235.0,-0.01,34123.43,0.33,650000.0,13.0,1706171500.0
20260709,20260707,A445690,BNK 주주가치액티브,일반,FnGuide 주주가치 지수,50000.0,20221027,,21482.5,33050.0,-3.46,32899.77,0.46,650000.0,13.0,1644988499.9999998
20260709,20260708,A445690,BNK 주주가치액티브,일반,FnGuide 주주가치 지수,50000.0,20221027,,20614.75,31715.0,-4.04,31588.46,0.4,650000.0,13.0,1579423000.0
20260709,20260709,A445690,BNK 주주가치액티브,일반,FnGuide 주주가치 지수,50000.0,20221027,,20543.25,31605.0,-0.35,31535.67,0.22,650000.0,13.0,1576783500.0
20260709,20260703,A445910,TIGER MKF배당귀족,일반,MKF 배당귀족 지수(시장가격지수),50000.0,20221018,,20390.0,20390.0,0.1,20510.91,-0.59,1000000.0,20.0,1025545500.0
20260709,20260706,A445910,TIGER MKF배당귀족,일반,MKF 배당귀족 지수(시장가격지수),50000.0,20221018,,20510.0,20510.0,0.59,20660.22,-0.73,1000000.0,20.0,1033011000.0
20260709,20260707,A445910,TIGER MKF배당귀족,일반,MKF 배당귀족 지수(시장가격지수),50000.0,20221018,,20730.0,20730.0,1.07,20831.23,-0.49,1000000.0,20.0,1041561500.0
20260709,20260708,A445910,TIGER MKF배당귀족,일반,MKF 배당귀족 지수(시장가격지수),50000.0,20221018,,20195.0,20195.0,-2.58,20341.58,-0.72,1000000.0,20.0,1017079000.0000001
20260709,20260709,A445910,TIGER MKF배당귀족,일반,MKF 배당귀족 지수(시장가격지수),50000.0,20221018,,20325.0,20325.0,0.64,20121.71,1.01,1000000.0,20.0,1006085500.0
20260709,20260703,A446700,RISE 배터리 리사이클링,일반,iSelect 배터리 리사이클링 지수,20000.0,20221101,,11711.5,9925.0,1.12,9864.66,0.61,1180000.0,59.0,197293200.0
20260709,20260706,A446700,RISE 배터리 리사이클링,일반,iSelect 배터리 리사이클링 지수,20000.0,20221101,,11499.1,9745.0,-1.81,9803.64,-0.6,1180000.0,59.0,196072800.0
20260709,20260707,A446700,RISE 배터리 리사이클링,일반,iSelect 배터리 리사이클링 지수,20000.0,20221101,,11410.6,9670.0,-0.77,9619.51,0.52,1180000.0,59.0,192390200.0
20260709,20260708,A446700,RISE 배터리 리사이클링,일반,iSelect 배터리 리사이클링 지수,20000.0,20221101,,10785.2,9140.0,-5.48,9117.99,0.24,1180000.0,59.0,182359800.0
20260709,20260709,A446700,RISE 배터리 리사이클링,일반,iSelect 배터리 리사이클링 지수,20000.0,20221101,,10596.4,8980.0,-1.75,9011.9,-0.35,1180000.0,59.0,180238000.0
20260709,20260703,A447430,ACE 주주환원가치주액티브,일반,FnGuide 올라운드 가치주 시장가격지수,50000.0,20221115,,46545.0,16050.0,0.94,16084.39,-0.21,2900000.0,58.0,804219500.0
20260709,20260706,A447430,ACE 주주환원가치주액티브,일반,FnGuide 올라운드 가치주 시장가격지수,50000.0,20221115,,47804.75,16205.0,0.97,16186.08,0.12,2950000.0,59.0,809304000.0
20260709,20260707,A447430,ACE 주주환원가치주액티브,일반,FnGuide 올라운드 가치주 시장가격지수,50000.0,20221115,,47509.75,16105.0,-0.62,16195.02,-0.56,2950000.0,59.0,809751000.0
20260709,20260708,A447430,ACE 주주환원가치주액티브,일반,FnGuide 올라운드 가치주 시장가격지수,50000.0,20221115,,46801.75,15865.0,-1.49,15842.55,0.14,2950000.0,59.0,792127500.0
20260709,20260709,A447430,ACE 주주환원가치주액티브,일반,FnGuide 올라운드 가치주 시장가격지수,50000.0,20221115,,45474.25,15415.0,-2.84,15596.06,-1.16,2950000.0,59.0,779803000.0
20260709,20260703,A448100,WON 200,일반,코스피 200,25000.0,20221216,,138103.38,134735.0,5.96,134629.54,0.08,1025000.0,41.0,3365738500.0
20260709,20260706,A448100,WON 200,일반,코스피 200,25000.0,20221216,,137303.88,133955.0,-0.58,133994.32,-0.03,1025000.0,41.0,3349858000.0
20260709,20260707,A448100,WON 200,일반,코스피 200,25000.0,20221216,,140222.5,127475.0,-4.84,126938.82,0.42,1100000.0,44.0,3173470500.0
20260709,20260708,A448100,WON 200,일반,코스피 200,25000.0,20221216,,132308.0,120280.0,-5.64,119908.1,0.31,1100000.0,44.0,2997702500.0
20260709,20260709,A448100,WON 200,일반,코스피 200,25000.0,20221216,,133160.5,121055.0,0.64,121148.12,-0.08,1100000.0,44.0,3028703000.0
20260709,20260703,A448570,FOCUS AI코리아액티브,일반,코스피지수,50000.0,20221115,,46977.0,33555.0,4.27,33762.56,-0.61,1400000.0,28.0,1688128000.0
20260709,20260706,A448570,FOCUS AI코리아액티브,일반,코스피지수,50000.0,20221115,,47054.0,33610.0,0.16,33727.36,-0.35,1400000.0,28.0,1686368000.0
20260709,20260707,A448570,FOCUS AI코리아액티브,일반,코스피지수,50000.0,20221115,,43679.25,32355.0,-3.73,32755.57,-1.22,1350000.0,27.0,1637778500.0
20260709,20260708,A448570,FOCUS AI코리아액티브,일반,코스피지수,50000.0,20221115,,42113.25,31195.0,-3.59,31221.27,-0.08,1350000.0,27.0,1561063500.0
20260709,20260709,A448570,FOCUS AI코리아액티브,일반,코스피지수,50000.0,20221115,,41566.5,30790.0,-1.3,30907.14,-0.38,1350000.0,27.0,1545357000.0
20260709,20260703,A449450,PLUS K방산,일반,FnGuide K-방위산업 지수,50000.0,20230105,,1290903.6,63560.0,3.03,63439.17,0.19,20310000.0,406.2,3171958500.0
20260709,20260706,A449450,PLUS K방산,일반,FnGuide K-방위산업 지수,50000.0,20230105,,1307262.6,64620.0,1.67,64865.66,-0.38,20230000.0,404.6,3243283000.0
20260709,20260707,A449450,PLUS K방산,일반,FnGuide K-방위산업 지수,50000.0,20230105,,1207608.75,59635.0,-7.71,59855.98,-0.37,20250000.0,405.0,2992799000.0
20260709,20260708,A449450,PLUS K방산,일반,FnGuide K-방위산업 지수,50000.0,20230105,,1092855.75,54075.0,-9.32,54444.98,-0.68,20210000.0,404.2,2722249000.0
20260709,20260709,A449450,PLUS K방산,일반,FnGuide K-방위산업 지수,50000.0,20230105,,1054962.0,52200.0,-3.47,52705.93,-0.96,20210000.0,404.2,2635296500.0
20260709,20260703,A450910,SOL 코스닥150,일반,코스닥 150,20000.0,20230131,,35187.6,14910.0,-1.49,14951.5,-0.28,2360000.0,118.0,299030000.0
20260709,20260706,A450910,SOL 코스닥150,일반,코스닥 150,20000.0,20230131,,33200.5,14435.0,-3.19,14475.96,-0.28,2300000.0,115.0,289519200.0
20260709,20260707,A450910,SOL 코스닥150,일반,코스닥 150,20000.0,20230131,,32671.5,14205.0,-1.59,14244.41,-0.28,2300000.0,115.0,284888200.0
20260709,20260708,A450910,SOL 코스닥150,일반,코스닥 150,20000.0,20230131,,30567.0,13290.0,-6.44,13303.4,-0.1,2300000.0,115.0,266068000.0
20260709,20260709,A450910,SOL 코스닥150,일반,코스닥 150,20000.0,20230131,,31004.0,13480.0,1.43,13493.36,-0.1,2300000.0,115.0,269867200.0
20260709,20260703,A451060,1Q 200액티브,일반,코스피 200,150000.0,20230131,,485562.0,42040.0,6.36,41930.64,0.26,11550000.0,77.0,6289596000.0
20260709,20260706,A451060,1Q 200액티브,일반,코스피 200,150000.0,20230131,,481404.0,41680.0,-0.86,41738.06,-0.14,11550000.0,77.0,6260709000.0
20260709,20260707,A451060,1Q 200액티브,일반,코스피 200,150000.0,20230131,,463963.5,39655.0,-4.86,39554.49,0.25,11700000.0,78.0,5933173500.0
20260709,20260708,A451060,1Q 200액티브,일반,코스피 200,150000.0,20230131,,444078.75,37475.0,-5.5,37347.81,0.34,11850000.0,79.0,5602171500.0
20260709,20260709,A451060,1Q 200액티브,일반,코스피 200,150000.0,20230131,,457508.25,37655.0,0.48,37770.28,-0.31,12150000.0,81.0,5665542000.0
20260709,20260703,A454320,HANARO CAPEX설비투자iSelect,일반,iSelect CAPEX 설비투자 지수(시장가격),50000.0,20230418,,111475.0,44590.0,-1.51,44511.5,0.18,2500000.0,50.0,2225575000.0
20260709,20260706,A454320,HANARO CAPEX설비투자iSelect,일반,iSelect CAPEX 설비투자 지수(시장가격),50000.0,20230418,,108137.5,43255.0,-2.99,43428.02,-0.4,2500000.0,50.0,2171401000.0
20260709,20260707,A454320,HANARO CAPEX설비투자iSelect,일반,iSelect CAPEX 설비투자 지수(시장가격),50000.0,20230418,,104862.5,41945.0,-3.03,41960.89,-0.04,2500000.0,50.0,2098044500.0
20260709,20260708,A454320,HANARO CAPEX설비투자iSelect,일반,iSelect CAPEX 설비투자 지수(시장가격),50000.0,20230418,,97187.5,38875.0,-7.32,39020.31,-0.37,2500000.0,50.0,1951015500.0
20260709,20260709,A454320,HANARO CAPEX설비투자iSelect,일반,iSelect CAPEX 설비투자 지수(시장가격),50000.0,20230418,,99832.5,39150.0,0.71,39314.09,-0.42,2550000.0,51.0,1965704499.9999998
20260709,20260703,A455850,SOL AI반도체소부장,일반,FnGuide AI 반도체 소부장 지수,50000.0,20230425,,1137752.5,27025.0,-1.04,26911.97,0.42,42100000.0,842.0,1345598500.0
20260709,20260706,A455850,SOL AI반도체소부장,일반,FnGuide AI 반도체 소부장 지수,50000.0,20230425,,1079716.0,25465.0,-5.77,25414.27,0.2,42400000.0,848.0,1270713500.0
20260709,20260707,A455850,SOL AI반도체소부장,일반,FnGuide AI 반도체 소부장 지수,50000.0,20230425,,1024632.0,23940.0,-5.99,24041.38,-0.42,42800000.0,856.0,1202069000.0
20260709,20260708,A455850,SOL AI반도체소부장,일반,FnGuide AI 반도체 소부장 지수,50000.0,20230425,,981245.0,22150.0,-7.48,22309.01,-0.71,44300000.0,886.0,1115450500.0
20260709,20260709,A455850,SOL AI반도체소부장,일반,FnGuide AI 반도체 소부장 지수,50000.0,20230425,,1020025.5,23530.0,6.23,23537.33,-0.03,43350000.0,867.0,1176866500.0
20260709,20260703,A455860,SOL 2차전지소부장Fn,일반,FnGuide 2차전지 소부장 지수(PR),50000.0,20230425,,107406.0,4590.0,0.44,4580.07,0.22,23400000.0,468.0,229003500.0
20260709,20260706,A455860,SOL 2차전지소부장Fn,일반,FnGuide 2차전지 소부장 지수(PR),50000.0,20230425,,106875.0,4500.0,-1.96,4512.63,-0.28,23750000.0,475.0,225631500.0
20260709,20260707,A455860,SOL 2차전지소부장Fn,일반,FnGuide 2차전지 소부장 지수(PR),50000.0,20230425,,104043.0,4390.0,-2.44,4406.45,-0.37,23700000.0,474.0,220322500.0
20260709,20260708,A455860,SOL 2차전지소부장Fn,일반,FnGuide 2차전지 소부장 지수(PR),50000.0,20230425,,96552.25,4135.0,-5.81,4140.65,-0.14,23350000.0,467.0,207032499.99999997
20260709,20260709,A455860,SOL 2차전지소부장Fn,일반,FnGuide 2차전지 소부장 지수(PR),50000.0,20230425,,97290.0,4140.0,0.12,4132.77,0.17,23500000.0,470.0,206638500.00000003
20260709,20260703,A457930,BNK 미래전략기술액티브,일반,iSelect 미래전략기술 지수 (PR),50000.0,20230620,,9054.0,30180.0,3.18,30372.84,-0.63,300000.0,6.0,1518642000.0
20260709,20260706,A457930,BNK 미래전략기술액티브,일반,iSelect 미래전략기술 지수 (PR),50000.0,20230620,,9042.0,30140.0,-0.13,30313.93,-0.57,300000.0,6.0,1515696500.0
20260709,20260707,A457930,BNK 미래전략기술액티브,일반,iSelect 미래전략기술 지수 (PR),50000.0,20230620,,8776.5,29255.0,-2.94,29140.15,0.39,300000.0,6.0,1457007500.0
20260709,20260708,A457930,BNK 미래전략기술액티브,일반,iSelect 미래전략기술 지수 (PR),50000.0,20230620,,8308.5,27695.0,-5.33,27601.79,0.34,300000.0,6.0,1380089500.0
20260709,20260709,A457930,BNK 미래전략기술액티브,일반,iSelect 미래전략기술 지수 (PR),50000.0,20230620,,8413.5,28045.0,1.26,27605.64,1.59,300000.0,6.0,1380282000.0
20260709,20260703,A457990,PLUS 태양광&ESS,일반,FnGuide 태양광&ESS 지수,50000.0,20230620,,113744.0,35545.0,-4.11,35623.47,-0.22,3200000.0,64.0,1781173500.0
20260709,20260706,A457990,PLUS 태양광&ESS,일반,FnGuide 태양광&ESS 지수,50000.0,20230620,,109931.25,33825.0,-4.84,33958.21,-0.39,3250000.0,65.0,1697910500.0
20260709,20260707,A457990,PLUS 태양광&ESS,일반,FnGuide 태양광&ESS 지수,50000.0,20230620,,107786.25,33165.0,-1.95,33335.0,-0.51,3250000.0,65.0,1666750000.0
20260709,20260708,A457990,PLUS 태양광&ESS,일반,FnGuide 태양광&ESS 지수,50000.0,20230620,,101788.5,30845.0,-7.0,31073.77,-0.74,3300000.0,66.0,1553688500.0
20260709,20260709,A457990,PLUS 태양광&ESS,일반,FnGuide 태양광&ESS 지수,50000.0,20230620,,103950.0,31500.0,2.12,31485.51,0.05,3300000.0,66.0,1574275500.0
20260709,20260703,A461450,KODEX 코스닥글로벌,일반,코스닥 글로벌 지수,100000.0,20230629,,24780.0,16520.0,-1.87,16491.76,0.17,1500000.0,15.0,1649175999.9999998
20260709,20260706,A461450,KODEX 코스닥글로벌,일반,코스닥 글로벌 지수,100000.0,20230629,,23857.5,15905.0,-3.72,15855.17,0.31,1500000.0,15.0,1585517000.0
20260709,20260707,A461450,KODEX 코스닥글로벌,일반,코스닥 글로벌 지수,100000.0,20230629,,23505.0,15670.0,-1.48,15714.92,-0.29,1500000.0,15.0,1571492000.0
20260709,20260708,A461450,KODEX 코스닥글로벌,일반,코스닥 글로벌 지수,100000.0,20230629,,21907.5,14605.0,-6.8,14642.91,-0.26,1500000.0,15.0,1464291000.0
20260709,20260709,A461450,KODEX 코스닥글로벌,일반,코스닥 글로벌 지수,100000.0,20230629,,21960.0,14640.0,0.24,14750.87,-0.75,1500000.0,15.0,1475087000.0
20260709,20260703,A461580,TIGER 코스닥글로벌,일반,코스닥 글로벌 지수,50000.0,20230629,,11833.5,16905.0,-1.6,16832.13,0.43,700000.0,14.0,841606500.0
20260709,20260706,A461580,TIGER 코스닥글로벌,일반,코스닥 글로벌 지수,50000.0,20230629,,11329.5,16185.0,-4.26,16185.72,0.0,700000.0,14.0,809286000.0
20260709,20260707,A461580,TIGER 코스닥글로벌,일반,코스닥 글로벌 지수,50000.0,20230629,,11263.0,16090.0,-0.59,16043.02,0.29,700000.0,14.0,802151000.0
20260709,20260708,A461580,TIGER 코스닥글로벌,일반,코스닥 글로벌 지수,50000.0,20230629,,9685.0,14900.0,-7.4,14953.74,-0.36,650000.0,13.0,747687000.0
20260709,20260709,A461580,TIGER 코스닥글로벌,일반,코스닥 글로벌 지수,50000.0,20230629,,11265.0,15020.0,0.81,15063.29,-0.29,750000.0,15.0,753164500.0
20260709,20260703,A461950,KODEX 2차전지핵심소재10,일반,FnGuide 2차전지핵심소재10 지수,50000.0,20230704,,164668.5,4945.0,0.41,4919.9,0.51,33300000.0,666.0,245994999.99999997
20260709,20260706,A461950,KODEX 2차전지핵심소재10,일반,FnGuide 2차전지핵심소재10 지수,50000.0,20230704,,162361.25,4825.0,-2.43,4847.16,-0.46,33650000.0,673.0,242358000.0
20260709,20260707,A461950,KODEX 2차전지핵심소재10,일반,FnGuide 2차전지핵심소재10 지수,50000.0,20230704,,158957.5,4745.0,-1.66,4739.25,0.12,33500000.0,670.0,236962500.0
20260709,20260708,A461950,KODEX 2차전지핵심소재10,일반,FnGuide 2차전지핵심소재10 지수,50000.0,20230704,,149187.0,4460.0,-6.01,4440.82,0.43,33450000.0,669.0,222041000.0
20260709,20260709,A461950,KODEX 2차전지핵심소재10,일반,FnGuide 2차전지핵심소재10 지수,50000.0,20230704,,146686.5,4405.0,-1.23,4426.65,-0.49,33300000.0,666.0,221332499.99999997
20260709,20260703,A462010,TIGER 2차전지소재Fn,일반,FnGuide 2차전지소재 (Price Return) 지수,50000.0,20230713,,520326.25,4925.0,0.1,4903.34,0.44,105650000.0,2113.0,245167000.0
20260709,20260706,A462010,TIGER 2차전지소재Fn,일반,FnGuide 2차전지소재 (Price Return) 지수,50000.0,20230713,,509667.75,4815.0,-2.23,4834.85,-0.41,105850000.0,2117.0,241742500.00000003
20260709,20260707,A462010,TIGER 2차전지소재Fn,일반,FnGuide 2차전지소재 (Price Return) 지수,50000.0,20230713,,500781.0,4740.0,-1.56,4742.88,-0.06,105650000.0,2113.0,237144000.0
20260709,20260708,A462010,TIGER 2차전지소재Fn,일반,FnGuide 2차전지소재 (Price Return) 지수,50000.0,20230713,,470418.0,4440.0,-6.33,4442.27,-0.05,105950000.0,2119.0,222113500.00000003
20260709,20260709,A462010,TIGER 2차전지소재Fn,일반,FnGuide 2차전지소재 (Price Return) 지수,50000.0,20230713,,472281.25,4445.0,0.11,4436.45,0.19,106250000.0,2125.0,221822500.0
20260709,20260703,A462330,KODEX 2차전지산업레버리지,레버리지,FnGuide 2차전지 산업 레버리지(2x) 지수,100000.0,20230704,,615846.0,1085.0,0.65,1077.59,0.69,567600000.0,5676.0,107758999.99999999
20260709,20260706,A462330,KODEX 2차전지산업레버리지,레버리지,FnGuide 2차전지 산업 레버리지(2x) 지수,100000.0,20230704,,594297.0,1035.0,-4.61,1034.97,0.0,574200000.0,5742.0,103497000.0
20260709,20260707,A462330,KODEX 2차전지산업레버리지,레버리지,FnGuide 2차전지 산업 레버리지(2x) 지수,100000.0,20230704,,567399.6,982.0,-5.12,978.26,0.38,577800000.0,5778.0,97826000.0
20260709,20260708,A462330,KODEX 2차전지산업레버리지,레버리지,FnGuide 2차전지 산업 레버리지(2x) 지수,100000.0,20230704,,504718.2,861.0,-12.32,863.67,-0.31,586200000.0,5862.0,86367000.0
20260709,20260709,A462330,KODEX 2차전지산업레버리지,레버리지,FnGuide 2차전지 산업 레버리지(2x) 지수,100000.0,20230704,,505938.0,860.0,-0.12,854.6,0.63,588300000.0,5883.0,85460000.0
20260709,20260703,A462900,KoAct 바이오헬스케어액티브,일반,iSelect 바이오헬스케어 PR 지수,50000.0,20230803,,476836.0,16330.0,-2.3,16275.56,0.33,29200000.0,584.0,813778000.0
20260709,20260706,A462900,KoAct 바이오헬스케어액티브,일반,iSelect 바이오헬스케어 PR 지수,50000.0,20230803,,449901.5,15355.0,-5.97,15391.0,-0.23,29300000.0,586.0,769550000.0
20260709,20260707,A462900,KoAct 바이오헬스케어액티브,일반,iSelect 바이오헬스케어 PR 지수,50000.0,20230803,,464610.5,15830.0,3.09,15786.81,0.27,29350000.0,587.0,789340500.0
20260709,20260708,A462900,KoAct 바이오헬스케어액티브,일반,iSelect 바이오헬스케어 PR 지수,50000.0,20230803,,433650.0,14700.0,-7.14,14710.73,-0.07,29500000.0,590.0,735536500.0
20260709,20260709,A462900,KoAct 바이오헬스케어액티브,일반,iSelect 바이오헬스케어 PR 지수,50000.0,20230803,,429792.0,14520.0,-1.22,14511.54,0.06,29600000.0,592.0,725577000.0
20260709,20260703,A463050,TIME K바이오액티브,일반,KRX 헬스케어,50000.0,20230817,,282292.5,14150.0,-0.81,14071.59,0.56,19950000.0,399.0,703579500.0
20260709,20260706,A463050,TIME K바이오액티브,일반,KRX 헬스케어,50000.0,20230817,,268300.0,13415.0,-5.19,13436.79,-0.16,20000000.0,400.0,671839500.0
20260709,20260707,A463050,TIME K바이오액티브,일반,KRX 헬스케어,50000.0,20230817,,273181.25,13625.0,1.57,13731.19,-0.77,20050000.0,401.0,686559500.0
20260709,20260708,A463050,TIME K바이오액티브,일반,KRX 헬스케어,50000.0,20230817,,257883.0,12830.0,-5.83,12936.53,-0.82,20100000.0,402.0,646826500.0
20260709,20260709,A463050,TIME K바이오액티브,일반,KRX 헬스케어,50000.0,20230817,,252567.0,12660.0,-1.33,12739.64,-0.63,19950000.0,399.0,636982000.0
20260709,20260703,A463250,TIGER K방산&우주,일반,iSelect K방산&우주,50000.0,20230725,,673465.0,39850.0,3.24,40013.5,-0.41,16900000.0,338.0,2000675000.0
20260709,20260706,A463250,TIGER K방산&우주,일반,iSelect K방산&우주,50000.0,20230725,,677621.25,40455.0,1.52,40394.44,0.15,16750000.0,335.0,2019722000.0
20260709,20260707,A463250,TIGER K방산&우주,일반,iSelect K방산&우주,50000.0,20230725,,645628.75,38545.0,-4.72,38782.12,-0.61,16750000.0,335.0,1939106000.0000002
20260709,20260708,A463250,TIGER K방산&우주,일반,iSelect K방산&우주,50000.0,20230725,,587422.5,35070.0,-9.02,35211.91,-0.4,16750000.0,335.0,1760595500.0000002
20260709,20260709,A463250,TIGER K방산&우주,일반,iSelect K방산&우주,50000.0,20230725,,571007.5,34090.0,-2.79,34380.8,-0.85,16750000.0,335.0,1719040000.0000002
20260709,20260703,A464600,SOL 자동차소부장Fn,일반,FnGuide 자동차소부장지수(PR),50000.0,20230822,,27594.0,26280.0,1.37,26268.43,0.04,1050000.0,21.0,1313421500.0
20260709,20260706,A464600,SOL 자동차소부장Fn,일반,FnGuide 자동차소부장지수(PR),50000.0,20230822,,25660.0,25660.0,-2.36,25770.71,-0.43,1000000.0,20.0,1288535500.0
20260709,20260707,A464600,SOL 자동차소부장Fn,일반,FnGuide 자동차소부장지수(PR),50000.0,20230822,,24675.0,24675.0,-3.84,24775.21,-0.4,1000000.0,20.0,1238760500.0
20260709,20260708,A464600,SOL 자동차소부장Fn,일반,FnGuide 자동차소부장지수(PR),50000.0,20230822,,24690.75,23515.0,-4.7,23600.99,-0.36,1050000.0,21.0,1180049500.0
20260709,20260709,A464600,SOL 자동차소부장Fn,일반,FnGuide 자동차소부장지수(PR),50000.0,20230822,,23060.0,23060.0,-1.93,23197.43,-0.59,1000000.0,20.0,1159871500.0
20260709,20260703,A464610,SOL 의료기기소부장Fn,일반,FnGuide 의료기기소부장지수(PR),50000.0,20230822,,15318.0,8280.0,-1.31,8282.87,-0.03,1850000.0,37.0,414143500.00000006
20260709,20260706,A464610,SOL 의료기기소부장Fn,일반,FnGuide 의료기기소부장지수(PR),50000.0,20230822,,14874.0,8040.0,-2.9,8035.66,0.05,1850000.0,37.0,401783000.0
20260709,20260707,A464610,SOL 의료기기소부장Fn,일반,FnGuide 의료기기소부장지수(PR),50000.0,20230822,,16038.75,8225.0,2.3,8217.31,0.09,1950000.0,39.0,410865500.0
20260709,20260708,A464610,SOL 의료기기소부장Fn,일반,FnGuide 의료기기소부장지수(PR),50000.0,20230822,,15570.75,7985.0,-2.92,8005.67,-0.26,1950000.0,39.0,400283500.0
20260709,20260709,A464610,SOL 의료기기소부장Fn,일반,FnGuide 의료기기소부장지수(PR),50000.0,20230822,,15249.0,7820.0,-2.07,7838.85,-0.24,1950000.0,39.0,391942500.0
20260709,20260703,A465330,RISE 2차전지TOP10,일반,iSelect 2차전지 TOP10 지수(PR),25000.0,20230912,,62211.0,10680.0,0.8,10685.88,-0.06,5825000.0,233.0,267146999.99999997
20260709,20260706,A465330,RISE 2차전지TOP10,일반,iSelect 2차전지 TOP10 지수(PR),25000.0,20230912,,62627.25,10570.0,-1.03,10532.77,0.35,5925000.0,237.0,263319250.0
20260709,20260707,A465330,RISE 2차전지TOP10,일반,iSelect 2차전지 TOP10 지수(PR),25000.0,20230912,,61129.38,10405.0,-1.56,10365.99,0.38,5875000.0,235.0,259149750.0
20260709,20260708,A465330,RISE 2차전지TOP10,일반,iSelect 2차전지 TOP10 지수(PR),25000.0,20230912,,56047.75,9790.0,-5.91,9748.35,0.43,5725000.0,229.0,243708750.0
20260709,20260709,A465330,RISE 2차전지TOP10,일반,iSelect 2차전지 TOP10 지수(PR),25000.0,20230912,,55389.38,9675.0,-1.17,9683.67,-0.09,5725000.0,229.0,242091750.0
